2.475288391113281250e+00 -1.619027495384216309e+00 7.490584254264831543e-01 4.198736667633056641e+00 -3.496814489364624023e+00
2.928495883941650391e+00 -2.130579471588134766e+00 9.160704612731933594e-01 4.992187976837158203e+00 -4.563724517822265625e+00
2.185333490371704102e+00 -1.849814295768737793e+00 6.725549697875976562e-01 3.120509624481201172e+00 -4.143263816833496094e+00
1.983917951583862305e+00 -2.127124547958374023e+00 8.557089567184448242e-01 2.774011611938476562e+00 -3.907688617706298828e+00
3.541865348815917969e+00 -1.503834962844848633e+00 3.919766247272491455e-01 3.021766662597656250e+00 -1.797776937484741211e+00
1.683970451354980469e+00 -5.190325379371643066e-01 -5.544816330075263977e-02 2.693261861801147461e+00 -2.053932428359985352e+00
1.221317768096923828e+00 -4.711040258407592773e-01 -1.067598089575767517e-01 2.831963300704956055e+00 -2.393308401107788086e+00
1.282664179801940918e+00 -1.132784724235534668e+00 6.312149167060852051e-01 1.318429708480834961e+00 -2.165241956710815430e+00
5.465660095214843750e-01 -1.009293794631958008e+00 7.962188720703125000e-01 3.832272589206695557e-01 -1.416443705558776855e+00
1.723472118377685547e+00 -8.403248190879821777e-01 5.678738355636596680e-01 6.059920191764831543e-01 -8.996695876121520996e-01
3.093963861465454102e+00 -2.354076147079467773e+00 1.616828560829162598e+00 1.618290781974792480e+00 -2.832318782806396484e+00
2.532180070877075195e+00 -1.383536100387573242e+00 9.023118019104003906e-01 1.320043206214904785e+00 -1.820207476615905762e+00
4.608658552169799805e-01 -5.825983285903930664e-01 5.052195191383361816e-01 9.901121258735656738e-01 -1.875932812690734863e+00
2.769186496734619141e+00 -2.163394927978515625e+00 1.078847169876098633e+00 2.636819124221801758e+00 -3.792123556137084961e+00
2.992897272109985352e+00 -2.232607603073120117e+00 1.410860657691955566e+00 3.236753702163696289e+00 -3.857644319534301758e+00
3.308612823486328125e+00 -1.107687711715698242e+00 6.376343369483947754e-01 1.658053040504455566e+00 -2.133177042007446289e+00
