2.507676601409912109e+00 1.771065473556518555e+00 -1.668906331062316895e+00 -1.031520009040832520e+00 -4.162679985165596008e-02
2.690418004989624023e+00 1.957203269004821777e+00 -1.821584105491638184e+00 -1.146767020225524902e+00 -5.534182861447334290e-02
2.957054615020751953e+00 2.059664011001586914e+00 -1.877305746078491211e+00 -1.256056189537048340e+00 -4.444741085171699524e-02
2.935160398483276367e+00 1.883382201194763184e+00 -1.849474191665649414e+00 -1.150358796119689941e+00 -2.650811709463596344e-02
2.616457223892211914e+00 1.720831990242004395e+00 -1.713302373886108398e+00 -1.065720200538635254e+00 -6.419372558593750000e-02
2.540450811386108398e+00 1.753429651260375977e+00 -1.624161601066589355e+00 -1.151445388793945312e+00 -1.598788648843765259e-01
2.686184167861938477e+00 1.934745669364929199e+00 -1.829179883003234863e+00 -1.069119572639465332e+00 -1.480191946029663086e-01
2.530750036239624023e+00 1.784070491790771484e+00 -1.644153237342834473e+00 -1.104631543159484863e+00 -1.908928602933883667e-01
2.566548585891723633e+00 1.594406247138977051e+00 -1.603052258491516113e+00 -9.938966035842895508e-01 -5.459721013903617859e-02
2.793949842453002930e+00 1.976467013359069824e+00 -1.770655393600463867e+00 -1.290480136871337891e+00 -8.812868595123291016e-02
2.650080680847167969e+00 1.975195884704589844e+00 -1.822303652763366699e+00 -1.073295474052429199e+00 -1.188613995909690857e-01
2.884782075881958008e+00 1.824449181556701660e+00 -1.807981848716735840e+00 -1.222421050071716309e+00 -7.499215751886367798e-02
2.738368511199951172e+00 2.091948270797729492e+00 -1.864409685134887695e+00 -1.168848037719726562e+00 -7.854969054460525513e-02
2.794120311737060547e+00 1.748231649398803711e+00 -1.882677912712097168e+00 -1.070579171180725098e+00 -9.588835388422012329e-02
2.703044176101684570e+00 1.742979645729064941e+00 -1.771640896797180176e+00 -1.099078178405761719e+00 -7.709708064794540405e-02
2.730440616607666016e+00 1.865946888923645020e+00 -1.794450521469116211e+00 -1.089969992637634277e+00 -1.351141184568405151e-01
2.721020936965942383e+00 2.032186269760131836e+00 -1.800339579582214355e+00 -1.166456460952758789e+00 -1.255559027194976807e-01
2.640639066696166992e+00 1.723117709159851074e+00 -1.735320806503295898e+00 -1.110817193984985352e+00 -3.559354692697525024e-02
2.585676670074462891e+00 1.906186461448669434e+00 -1.708867311477661133e+00 -1.156516075134277344e+00 -1.562822163105010986e-01
2.640361309051513672e+00 1.873283505439758301e+00 -1.692277550697326660e+00 -1.067705750465393066e+00 -7.093186676502227783e-02
2.798620462417602539e+00 1.857329964637756348e+00 -1.768985748291015625e+00 -1.157878637313842773e+00 -9.122563153505325317e-02
2.967360734939575195e+00 2.092231035232543945e+00 -1.807900667190551758e+00 -1.271124601364135742e+00 -7.908105850219726562e-02
2.775961637496948242e+00 2.012506961822509766e+00 -1.737744212150573730e+00 -1.273953080177307129e+00 -5.457539483904838562e-02
2.411720991134643555e+00 1.970441937446594238e+00 -1.640817999839782715e+00 -1.075695872306823730e+00 -8.698577433824539185e-02
2.683834552764892578e+00 1.913556694984436035e+00 -1.847123980522155762e+00 -1.101153016090393066e+00 -8.208695054054260254e-02
2.689655542373657227e+00 1.976430773735046387e+00 -1.771722912788391113e+00 -1.183320045471191406e+00 -1.713741868734359741e-01
2.725526571273803711e+00 1.810891270637512207e+00 -1.856913924217224121e+00 -1.052273035049438477e+00 -5.548405647277832031e-02
2.602934598922729492e+00 1.659514069557189941e+00 -1.707304239273071289e+00 -1.073606371879577637e+00 -1.162312254309654236e-01
2.839869499206542969e+00 2.120685338973999023e+00 -1.866759181022644043e+00 -1.157677412033081055e+00 -6.438856571912765503e-02
2.985349893569946289e+00 1.998503208160400391e+00 -1.901250123977661133e+00 -1.194198131561279297e+00 -1.996767520904541016e-02
1.972329497337341309e+00 1.415226578712463379e+00 -1.320572972297668457e+00 -3.234119117259979248e-01 -3.896777331829071045e-01
1.811209201812744141e+00 1.727776169776916504e+00 -1.261807203292846680e+00 -4.600215256214141846e-01 -5.576129555702209473e-01
2.098592281341552734e+00 1.560169577598571777e+00 -1.478928804397583008e+00 -4.666934311389923096e-01 -4.753234684467315674e-01
2.021669149398803711e+00 1.411584019660949707e+00 -1.318958282470703125e+00 -2.790459990501403809e-01 -4.695871472358703613e-01
1.917235851287841797e+00 1.476363897323608398e+00 -1.417296051979064941e+00 -2.704804837703704834e-01 -4.654001593589782715e-01
1.874452829360961914e+00 1.683717608451843262e+00 -1.404500365257263184e+00 -4.323291182518005371e-01 -4.938732087612152100e-01
1.970943331718444824e+00 1.640581250190734863e+00 -1.455691814422607422e+00 -3.747165799140930176e-01 -4.813789427280426025e-01
1.752087831497192383e+00 1.637904763221740723e+00 -1.368435740470886230e+00 -4.358699321746826172e-01 -5.475788116455078125e-01
1.749920845031738281e+00 1.519109010696411133e+00 -1.281046152114868164e+00 -4.162763655185699463e-01 -5.228280425071716309e-01
2.001047372817993164e+00 1.566972017288208008e+00 -1.420941591262817383e+00 -3.222538828849792480e-01 -5.095005631446838379e-01
2.014160156250000000e+00 1.528808355331420898e+00 -1.519281983375549316e+00 -3.412823975086212158e-01 -4.229756295680999756e-01
2.216760635375976562e+00 1.488429427146911621e+00 -1.503882169723510742e+00 -5.557291507720947266e-01 -4.383982717990875244e-01
1.985748648643493652e+00 1.640690207481384277e+00 -1.441871643066406250e+00 -5.074720978736877441e-01 -4.380098283290863037e-01
2.140498876571655273e+00 1.375871777534484863e+00 -1.381569981575012207e+00 -3.948335647583007812e-01 -4.882032573223114014e-01
1.909460544586181641e+00 1.545192003250122070e+00 -1.313193678855895996e+00 -4.002332985401153564e-01 -5.723091363906860352e-01
2.232422113418579102e+00 1.513156294822692871e+00 -1.507963418960571289e+00 -4.822994172573089600e-01 -4.312407076358795166e-01
1.655047655105590820e+00 1.658313035964965820e+00 -1.269311308860778809e+00 -4.148372709751129150e-01 -5.537925958633422852e-01
