2.261103391647338867e+00 -1.022734761238098145e+00 4.707358479499816895e-01 2.576961219310760498e-01 -1.213046550750732422e+00
2.535405397415161133e+00 -1.138551115989685059e+00 5.129821300506591797e-01 4.549135863780975342e-01 -1.446427226066589355e+00
2.546659708023071289e+00 -9.921693801879882812e-01 4.426934719085693359e-01 4.541018307209014893e-01 -1.395597457885742188e+00
2.196143865585327148e+00 -9.190897345542907715e-01 4.764343500137329102e-01 4.191535711288452148e-01 -1.227211952209472656e+00
2.216727018356323242e+00 -8.924302458763122559e-01 4.874582886695861816e-01 2.599827945232391357e-01 -1.180725574493408203e+00
2.318969011306762695e+00 -1.194575428962707520e+00 4.247097969055175781e-01 5.491234660148620605e-01 -1.383336067199707031e+00
2.410718202590942383e+00 -1.049727082252502441e+00 4.934318065643310547e-01 3.590793907642364502e-01 -1.284451007843017578e+00
2.411956548690795898e+00 -1.174625396728515625e+00 4.512531161308288574e-01 4.096014499664306641e-01 -1.342324018478393555e+00
2.116749048233032227e+00 -7.299413084983825684e-01 4.013460278511047363e-01 1.938370019197463989e-01 -1.004880547523498535e+00
2.684243917465209961e+00 -1.146143913269042969e+00 3.882314562797546387e-01 5.357325673103332520e-01 -1.557953834533691406e+00
2.478836774826049805e+00 -9.874110817909240723e-01 4.912513494491577148e-01 4.185521602630615234e-01 -1.323366045951843262e+00
2.320868015289306641e+00 -9.923632144927978516e-01 5.335031747817993164e-01 3.745687007904052734e-01 -1.298147678375244141e+00
2.496233701705932617e+00 -1.201188564300537109e+00 5.881132483482360840e-01 5.720239281654357910e-01 -1.485930204391479492e+00
2.347680807113647461e+00 -9.421053528785705566e-01 4.543998241424560547e-01 3.512028753757476807e-01 -1.300750970840454102e+00
2.363276243209838867e+00 -9.673678874969482422e-01 4.200103282928466797e-01 3.541502058506011963e-01 -1.326758980751037598e+00
2.398958206176757812e+00 -9.800395369529724121e-01 4.569930434226989746e-01 4.382547438144683838e-01 -1.299062848091125488e+00
2.459089517593383789e+00 -1.219129323959350586e+00 4.763324260711669922e-01 5.137613415718078613e-01 -1.383611798286437988e+00
2.318897724151611328e+00 -9.040136933326721191e-01 4.582086205482482910e-01 2.666913270950317383e-01 -1.270864605903625488e+00
2.402745962142944336e+00 -1.301416873931884766e+00 5.184507369995117188e-01 5.978545546531677246e-01 -1.457538843154907227e+00
2.191045999526977539e+00 -9.854674935340881348e-01 5.359266400337219238e-01 4.550423324108123779e-01 -1.216219067573547363e+00
2.300819158554077148e+00 -1.025901556015014648e+00 4.236922860145568848e-01 5.393129587173461914e-01 -1.341370940208435059e+00
2.414030790328979492e+00 -1.108006596565246582e+00 4.479497671127319336e-01 6.218359470367431641e-01 -1.384496569633483887e+00
2.598093986511230469e+00 -1.005565881729125977e+00 3.724582195281982422e-01 4.803538918495178223e-01 -1.442983627319335938e+00
2.416087627410888672e+00 -1.083922505378723145e+00 4.981966614723205566e-01 3.605964183807373047e-01 -1.278583049774169922e+00
2.515203237533569336e+00 -1.066993117332458496e+00 5.128160715103149414e-01 3.272064626216888428e-01 -1.396351337432861328e+00
2.479448556900024414e+00 -1.244664788246154785e+00 4.995622038841247559e-01 6.388134956359863281e-01 -1.488294839859008789e+00
2.346663236618041992e+00 -9.269912838935852051e-01 5.127138495445251465e-01 2.869833409786224365e-01 -1.271815776824951172e+00
2.310318470001220703e+00 -9.994444251060485840e-01 3.766963481903076172e-01 4.424482583999633789e-01 -1.352862358093261719e+00
2.416862249374389648e+00 -1.112736105918884277e+00 5.471515655517578125e-01 5.099709630012512207e-01 -1.329582929611206055e+00
2.375334501266479492e+00 -1.014783382415771484e+00 4.969806075096130371e-01 4.512436985969543457e-01 -1.353142499923706055e+00
2.357839584350585938e+00 -1.107927203178405762e+00 4.588591456413269043e-01 4.630260467529296875e-01 -1.346416354179382324e+00
2.321261882781982422e+00 -9.048296809196472168e-01 4.362896084785461426e-01 2.817862927913665771e-01 -1.185420632362365723e+00
2.353134393692016602e+00 -1.243496656417846680e+00 5.193238854408264160e-01 5.132715106010437012e-01 -1.377436876296997070e+00
2.583131074905395508e+00 -1.216499447822570801e+00 4.129643440246582031e-01 5.680182576179504395e-01 -1.556239247322082520e+00
2.656548976898193359e+00 -1.235760450363159180e+00 3.791986703872680664e-01 5.949131846427917480e-01 -1.596435546875000000e+00
2.523783206939697266e+00 -1.119404077529907227e+00 4.620425701141357422e-01 5.319802761077880859e-01 -1.483376264572143555e+00
2.422733545303344727e+00 -1.061687946319580078e+00 5.347197055816650391e-01 4.675654470920562744e-01 -1.396507501602172852e+00
2.068710565567016602e+00 -9.514269828796386719e-01 4.581320881843566895e-01 3.773575723171234131e-01 -1.139468669891357422e+00
2.361832380294799805e+00 -1.131109714508056641e+00 3.986412286758422852e-01 5.363572835922241211e-01 -1.440905213356018066e+00
2.333466291427612305e+00 -1.152300238609313965e+00 4.174475073814392090e-01 5.292725563049316406e-01 -1.428015708923339844e+00
2.593877553939819336e+00 -1.143729925155639648e+00 4.845188260078430176e-01 4.123472273349761963e-01 -1.400139451026916504e+00
2.298236370086669922e+00 -9.988116621971130371e-01 4.570188522338867188e-01 4.644798040390014648e-01 -1.298262357711791992e+00
2.496938467025756836e+00 -1.109349131584167480e+00 4.631408452987670898e-01 1.659783571958541870e-01 -1.278326272964477539e+00
2.558090925216674805e+00 -1.268161892890930176e+00 3.909434676170349121e-01 6.086485385894775391e-01 -1.604122042655944824e+00
2.519993543624877930e+00 -9.968400001525878906e-01 3.879961967468261719e-01 4.383215606212615967e-01 -1.360108017921447754e+00
2.266183137893676758e+00 -9.909445643424987793e-01 5.757674574851989746e-01 3.848233819007873535e-01 -1.276154994964599609e+00
2.285027265548706055e+00 -8.899320363998413086e-01 4.169117212295532227e-01 4.808461666107177734e-01 -1.310935735702514648e+00
2.171759366989135742e+00 -9.316632151603698730e-01 5.272250771522521973e-01 2.350832968950271606e-01 -1.186196208000183105e+00
2.279823064804077148e+00 -1.090351223945617676e+00 4.856146574020385742e-01 5.897077322006225586e-01 -1.343327760696411133e+00
2.277975797653198242e+00 -9.285867810249328613e-01 5.192435383796691895e-01 3.769260048866271973e-01 -1.207269668579101562e+00
