2.728147268295288086e+00 4.121071338653564453e+00 -1.646618366241455078e+00 -5.032380819320678711e-01 1.022354984283447266e+01
1.479710936546325684e-01 1.684400916099548340e+00 -2.856983244419097900e-01 -1.218678951263427734e+00 6.955707550048828125e+00
-7.908393163233995438e-04 -7.268500328063964844e-02 -1.406989693641662598e-01 -9.390903264284133911e-02 3.819707155227661133e+00
2.635444641113281250e+00 1.656415224075317383e+00 -7.140635848045349121e-01 -2.482427358627319336e+00 8.497117042541503906e+00
8.603975176811218262e-01 9.059808254241943359e-01 -2.768591046333312988e-01 -1.126093626022338867e+00 4.958977222442626953e+00
-1.593471691012382507e-02 1.210694074630737305e+00 -8.290469050407409668e-01 1.530204296112060547e+00 2.676514863967895508e+00
-1.879639476537704468e-01 1.636868953704833984e+00 -4.654615521430969238e-01 1.018533349037170410e+00 2.572921991348266602e+00
1.666133403778076172e+00 1.203440666198730469e+00 -4.996709823608398438e-01 -1.446022033691406250e+00 8.746656417846679688e+00
1.598216295242309570e+00 9.378354549407958984e-01 -4.238743782043457031e-01 -8.503957390785217285e-01 6.427528858184814453e+00
1.857485532760620117e+00 1.664446473121643066e+00 -6.707413196563720703e-01 -1.402669787406921387e+00 5.350033760070800781e+00
3.538602352142333984e+00 -1.109369322657585144e-01 -6.668385267257690430e-01 -3.806328028440475464e-02 3.354910135269165039e+00
2.941102743148803711e+00 -2.400044798851013184e-01 -4.461857378482818604e-01 1.737704277038574219e+00 1.874432206153869629e+00
1.108264684677124023e+00 3.559440672397613525e-01 -2.031593173742294312e-01 -1.142969012260437012e+00 6.296634197235107422e+00
1.898597955703735352e+00 1.162637352943420410e+00 -6.006095409393310547e-01 -1.211994647979736328e+00 5.599781513214111328e+00
6.693474650382995605e-01 1.079463720321655273e+00 -4.880760014057159424e-01 6.170892119407653809e-01 4.895964145660400391e+00
1.131331086158752441e+00 5.459548234939575195e-01 -2.237965166568756104e-01 -1.280754525214433670e-02 2.126051187515258789e+00
7.824543714523315430e-01 1.231672167778015137e+00 -1.969284713268280029e-01 2.944042086601257324e-01 2.052405595779418945e+00
3.508176326751708984e+00 2.072311878204345703e+00 -1.193822860717773438e+00 2.289758682250976562e+00 5.852835655212402344e+00
